x-axis,1,2
second,Volt,Volt
+794.950E-03,+88.995E-03,+120.327E-03
+796.300E-03,+93.518E-03,+135.905E-03
+797.650E-03,+93.518E-03,+126.859E-03
+799.000E-03,+91.256E-03,+105.754E-03
+800.350E-03,+82.211E-03,+80.126E-03
+801.700E-03,+76.432E-03,+58.769E-03
+803.050E-03,+84.472E-03,+50.729E-03
+804.400E-03,+97.538E-03,+55.000E-03
+805.750E-03,+90.251E-03,+57.010E-03
+807.100E-03,+92.764E-03,+78.869E-03
+808.450E-03,+82.965E-03,+85.402E-03
+809.800E-03,+80.704E-03,+96.960E-03
+811.150E-03,+90.754E-03,+120.829E-03
+812.500E-03,+101.558E-03,+135.905E-03
+813.850E-03,+103.065E-03,+131.131E-03
+815.200E-03,+91.256E-03,+109.774E-03
+816.550E-03,+91.508E-03,+91.432E-03
+817.900E-03,+61.859E-03,+44.698E-03
+819.250E-03,+81.457E-03,+51.985E-03
+820.600E-03,+90.503E-03,+52.739E-03
+821.950E-03,+90.754E-03,+61.784E-03
+823.300E-03,+72.663E-03,+50.980E-03
+824.650E-03,+65.377E-03,+56.005E-03
+826.000E-03,+73.417E-03,+80.879E-03
+827.350E-03,+84.975E-03,+107.513E-03
+828.700E-03,+89.246E-03,+123.844E-03
+830.050E-03,+96.281E-03,+128.367E-03
+831.400E-03,+92.010E-03,+122.588E-03
+832.750E-03,+77.437E-03,+91.432E-03
+834.100E-03,+70.653E-03,+65.553E-03
+835.450E-03,+78.945E-03,+50.729E-03
+836.800E-03,+90.503E-03,+52.739E-03
+838.150E-03,+94.271E-03,+60.025E-03
+839.500E-03,+90.000E-03,+64.296E-03
+840.850E-03,+91.005E-03,+77.362E-03
+842.200E-03,+87.990E-03,+94.447E-03
+843.550E-03,+86.231E-03,+104.749E-03
+844.900E-03,+97.286E-03,+127.362E-03
+846.250E-03,+96.533E-03,+131.131E-03
+847.600E-03,+95.276E-03,+121.834E-03
+848.950E-03,+96.533E-03,+110.276E-03
+850.300E-03,+81.206E-03,+76.106E-03
+851.650E-03,+79.950E-03,+57.010E-03
+853.000E-03,+85.477E-03,+51.985E-03
+854.350E-03,+85.477E-03,+51.985E-03
+855.700E-03,+82.714E-03,+52.990E-03
+857.050E-03,+57.337E-03,+39.925E-03
+858.400E-03,+65.377E-03,+64.045E-03
+859.750E-03,+77.437E-03,+92.186E-03
+861.100E-03,+78.442E-03,+108.518E-03
+862.450E-03,+95.025E-03,+129.623E-03
+863.800E-03,+92.010E-03,+126.608E-03
+865.150E-03,+87.739E-03,+114.296E-03
+866.500E-03,+84.472E-03,+95.201E-03
+867.850E-03,+62.864E-03,+49.221E-03
+869.200E-03,+87.990E-03,+56.005E-03
+870.550E-03,+81.457E-03,+44.447E-03
+871.900E-03,+93.266E-03,+59.523E-03
+873.250E-03,+94.774E-03,+70.578E-03
+874.600E-03,+93.518E-03,+88.166E-03
+875.950E-03,+72.915E-03,+83.392E-03
+877.300E-03,+89.497E-03,+112.538E-03
+878.650E-03,+99.045E-03,+133.643E-03
+880.000E-03,+90.503E-03,+121.080E-03
+881.350E-03,+85.477E-03,+107.513E-03
+882.700E-03,+77.940E-03,+84.899E-03
+884.050E-03,+69.397E-03,+53.241E-03
+885.400E-03,+71.156E-03,+39.925E-03
+886.750E-03,+98.291E-03,+60.528E-03
+888.100E-03,+93.266E-03,+58.769E-03
+889.450E-03,+84.472E-03,+65.302E-03
+890.800E-03,+79.950E-03,+76.106E-03
+892.150E-03,+80.955E-03,+92.688E-03
+893.500E-03,+77.940E-03,+103.744E-03
+894.850E-03,+97.538E-03,+126.859E-03
+896.200E-03,+96.030E-03,+128.367E-03
+897.550E-03,+97.538E-03,+124.347E-03
+898.900E-03,+92.764E-03,+107.764E-03
+900.250E-03,+86.985E-03,+85.402E-03
+901.600E-03,+68.643E-03,+46.960E-03
+902.950E-03,+86.231E-03,+51.985E-03
+904.300E-03,+85.477E-03,+48.216E-03
+905.650E-03,+67.136E-03,+49.472E-03
+907.000E-03,+75.930E-03,+65.553E-03
+908.350E-03,+84.975E-03,+88.166E-03
+909.700E-03,+69.899E-03,+84.397E-03
+911.050E-03,+89.497E-03,+116.307E-03
+912.400E-03,+100.050E-03,+134.648E-03
+913.750E-03,+94.271E-03,+124.849E-03
+915.100E-03,+85.980E-03,+104.497E-03
+916.450E-03,+72.412E-03,+73.342E-03
+917.800E-03,+71.910E-03,+52.739E-03
+919.150E-03,+76.935E-03,+39.925E-03
+920.500E-03,+89.497E-03,+55.503E-03
+921.850E-03,+88.241E-03,+58.518E-03
