x-axis,1
second,Volt
+51.0000E-03,
+51.1300E-03,
+51.2600E-03,+2.0457286E+00
+51.3900E-03,+2.0437186E+00
+51.5200E-03,+2.0417085E+00
+51.6500E-03,+2.0477387E+00
+51.7800E-03,+2.0442211E+00
+51.9100E-03,+2.0477387E+00
+52.0400E-03,+2.0472362E+00
+52.1700E-03,+2.0437186E+00
+52.3000E-03,+2.0424623E+00
+52.4300E-03,+2.0442211E+00
+52.5600E-03,+2.0417085E+00
+52.6900E-03,+2.0437186E+00
+52.8200E-03,+2.0464824E+00
+52.9500E-03,+2.0522613E+00
+53.0800E-03,+2.0527638E+00
+53.2100E-03,+2.0557789E+00
+53.3400E-03,+2.0555276E+00
+53.4700E-03,+2.0489950E+00
+53.6000E-03,+2.0537688E+00
+53.7300E-03,+2.0484925E+00
+53.8600E-03,+2.0562814E+00
+53.9900E-03,+2.0522613E+00
+54.1200E-03,+2.0567839E+00
+54.2500E-03,+2.0525126E+00
+54.3800E-03,+2.0618090E+00
+54.5100E-03,+2.0633166E+00
+54.6400E-03,+2.0698492E+00
+54.7700E-03,+2.0552764E+00
+54.9000E-03,+2.0698492E+00
+55.0300E-03,+2.0748744E+00
+55.1600E-03,+2.0723618E+00
+55.2900E-03,+2.0713568E+00
+55.4200E-03,+2.0738693E+00
+55.5500E-03,+2.0650754E+00
+55.6800E-03,+2.0683417E+00
+55.8100E-03,+2.0653266E+00
+55.9400E-03,+2.0658291E+00
+56.0700E-03,+2.0685930E+00
+56.2000E-03,+2.0683417E+00
+56.3300E-03,+2.0695980E+00
+56.4600E-03,+2.0811558E+00
+56.5900E-03,+2.0753769E+00
+56.7200E-03,+2.0665829E+00
+56.8500E-03,+2.0771357E+00
+56.9800E-03,+2.0763819E+00
+57.1100E-03,+2.0806533E+00
+57.2400E-03,+2.0743719E+00
+57.3700E-03,+2.0723618E+00
+57.5000E-03,+2.0698492E+00
+57.6300E-03,+2.0673367E+00
+57.7600E-03,+2.0603015E+00
+57.8900E-03,+2.0645729E+00
+58.0200E-03,+2.0706030E+00
+58.1500E-03,+2.0615578E+00
+58.2800E-03,+2.0658291E+00
+58.4100E-03,+2.0663317E+00
+58.5400E-03,+2.0618090E+00
+58.6700E-03,+2.0597990E+00
+58.8000E-03,+2.0537688E+00
+58.9300E-03,+2.0525126E+00
+59.0600E-03,+2.0489950E+00
+59.1900E-03,+2.0482412E+00
+59.3200E-03,+2.0417085E+00
+59.4500E-03,+2.0444724E+00
+59.5800E-03,+2.0482412E+00
+59.7100E-03,+2.0437186E+00
+59.8400E-03,+2.0505025E+00
+59.9700E-03,+2.0442211E+00
+60.1000E-03,+2.0482412E+00
+60.2300E-03,+2.0484925E+00
+60.3600E-03,+2.0432161E+00
+60.4900E-03,+2.0442211E+00
+60.6200E-03,+2.0442211E+00
+60.7500E-03,+2.0477387E+00
+60.8800E-03,+2.0482412E+00
+61.0100E-03,+2.0482412E+00
+61.1400E-03,+2.0489950E+00
+61.2700E-03,+2.0512563E+00
+61.4000E-03,+2.0464824E+00
+61.5300E-03,+2.0522613E+00
+61.6600E-03,+2.0610553E+00
+61.7900E-03,+2.0522613E+00
+61.9200E-03,+2.0530151E+00
+62.0500E-03,+2.0522613E+00
+62.1800E-03,+2.0464824E+00
+62.3100E-03,+2.0484925E+00
+62.4400E-03,+2.0603015E+00
+62.5700E-03,+2.0525126E+00
+62.7000E-03,+2.0472362E+00
+62.8300E-03,+2.0522613E+00
+62.9600E-03,+2.0545226E+00
+63.0900E-03,+2.0633166E+00
+63.2200E-03,+2.0562814E+00
+63.3500E-03,+2.0605528E+00
+63.4800E-03,+2.0625628E+00
+63.6100E-03,+2.0603015E+00
+63.7400E-03,+2.0698492E+00
+63.8700E-03,+2.0650754E+00
+64.0000E-03,+2.0658291E+00
+64.1300E-03,+2.0713568E+00
+64.2600E-03,+2.0665829E+00
+64.3900E-03,+2.0713568E+00
+64.5200E-03,+2.0698492E+00
+64.6500E-03,+2.0798995E+00
+64.7800E-03,+2.0698492E+00
+64.9100E-03,+2.0718593E+00
+65.0400E-03,+2.0698492E+00
+65.1700E-03,+2.0643216E+00
+65.3000E-03,+2.0683417E+00
+65.4300E-03,+2.0643216E+00
+65.5600E-03,+2.0623116E+00
+65.6900E-03,+2.0678392E+00
+65.8200E-03,+2.0650754E+00
+65.9500E-03,+2.0683417E+00
+66.0800E-03,+2.0688442E+00
+66.2100E-03,+2.0575377E+00
+66.3400E-03,+2.0603015E+00
+66.4700E-03,+2.0570352E+00
+66.6000E-03,+2.0618090E+00
+66.7300E-03,+2.0605528E+00
+66.8600E-03,+2.0547739E+00
+66.9900E-03,+2.0522613E+00
+67.1200E-03,+2.0482412E+00
+67.2500E-03,+2.0527638E+00
+67.3800E-03,+2.0517588E+00
+67.5100E-03,+2.0492462E+00
+67.6400E-03,+2.0517588E+00
+67.7700E-03,+2.0402010E+00
+67.9000E-03,+2.0467337E+00
+68.0300E-03,+2.0402010E+00
+68.1600E-03,+2.0442211E+00
+68.2900E-03,+2.0442211E+00
+68.4200E-03,+2.0389447E+00
+68.5500E-03,+2.0442211E+00
+68.6800E-03,+2.0467337E+00
+68.8100E-03,+2.0434673E+00
+68.9400E-03,+2.0482412E+00
+69.0700E-03,+2.0482412E+00
+69.2000E-03,+2.0442211E+00
+69.3300E-03,+2.0474874E+00
+69.4600E-03,+2.0507538E+00
+69.5900E-03,+2.0562814E+00
+69.7200E-03,+2.0507538E+00
+69.8500E-03,+2.0522613E+00
+69.9800E-03,+2.0547739E+00
+70.1100E-03,+2.0482412E+00
+70.2400E-03,+2.0507538E+00
+70.3700E-03,+2.0555276E+00
+70.5000E-03,+2.0557789E+00
+70.6300E-03,+2.0522613E+00
+70.7600E-03,+2.0522613E+00
+70.8900E-03,+2.0522613E+00
+71.0200E-03,+2.0623116E+00
+71.1500E-03,+2.0497487E+00
+71.2800E-03,+2.0575377E+00
+71.4100E-03,+2.0665829E+00
+71.5400E-03,+2.0628141E+00
+71.6700E-03,+2.0643216E+00
+71.8000E-03,+2.0693467E+00
+71.9300E-03,+2.0723618E+00
+72.0600E-03,+2.0763819E+00
+72.1900E-03,+2.0746231E+00
+72.3200E-03,+2.0748744E+00
+72.4500E-03,+2.0756281E+00
+72.5800E-03,+2.0670854E+00
+72.7100E-03,+2.0826633E+00
+72.8400E-03,+2.0776382E+00
+72.9700E-03,+2.0728643E+00
+73.1000E-03,+2.0723618E+00
+73.2300E-03,+2.0763819E+00
