x-axis,1
second,Volt
+48.5000E-03,+2.0522613E+00
+48.6250E-03,+2.0537688E+00
+48.7500E-03,+2.0537688E+00
+48.8750E-03,+2.0532663E+00
+49.0000E-03,+2.0565327E+00
+49.1250E-03,+2.0603015E+00
+49.2500E-03,+2.0625628E+00
+49.3750E-03,+2.0703518E+00
+49.5000E-03,+2.0643216E+00
+49.6250E-03,+2.0628141E+00
+49.7500E-03,+2.0585427E+00
+49.8750E-03,+2.0643216E+00
+50.0000E-03,+2.0603015E+00
+50.1250E-03,+2.0628141E+00
+50.2500E-03,+2.0726131E+00
+50.3750E-03,+2.0643216E+00
+50.5000E-03,+2.0603015E+00
+50.6250E-03,+2.0648241E+00
+50.7500E-03,+2.0625628E+00
+50.8750E-03,+2.0718593E+00
+51.0000E-03,+2.0723618E+00
+51.1250E-03,+2.0763819E+00
+51.2500E-03,+2.0723618E+00
+51.3750E-03,+2.0763819E+00
+51.5000E-03,+2.0798995E+00
+51.6250E-03,+2.0804020E+00
+51.7500E-03,+2.0851759E+00
+51.8750E-03,+2.0798995E+00
+52.0000E-03,+2.0778894E+00
+52.1250E-03,+2.0778894E+00
+52.2500E-03,+2.0688442E+00
+52.3750E-03,+2.0839196E+00
+52.5000E-03,+2.0766332E+00
+52.6250E-03,+2.0829146E+00
+52.7500E-03,+2.0804020E+00
+52.8750E-03,+2.0768844E+00
+53.0000E-03,+2.0726131E+00
+53.1250E-03,+2.0844221E+00
+53.2500E-03,+2.0793970E+00
+53.3750E-03,+2.0914573E+00
+53.5000E-03,+2.0844221E+00
+53.6250E-03,+2.0718593E+00
+53.7500E-03,+2.0786432E+00
+53.8750E-03,+2.0798995E+00
+54.0000E-03,+2.0839196E+00
+54.1250E-03,+2.0824121E+00
+54.2500E-03,+2.0793970E+00
+54.3750E-03,+2.0763819E+00
+54.5000E-03,+2.0763819E+00
+54.6250E-03,+2.0738693E+00
+54.7500E-03,+2.0786432E+00
+54.8750E-03,+2.0688442E+00
+55.0000E-03,+2.0718593E+00
+55.1250E-03,+2.0633166E+00
+55.2500E-03,+2.0552764E+00
+55.3750E-03,+2.0597990E+00
+55.5000E-03,+2.0525126E+00
+55.6250E-03,+2.0643216E+00
+55.7500E-03,+2.0545226E+00
+55.8750E-03,+2.0557789E+00
+56.0000E-03,+2.0597990E+00
+56.1250E-03,+2.0577889E+00
+56.2500E-03,+2.0562814E+00
+56.3750E-03,+2.0562814E+00
+56.5000E-03,+2.0565327E+00
+56.6250E-03,+2.0562814E+00
+56.7500E-03,+2.0537688E+00
+56.8750E-03,+2.0597990E+00
+57.0000E-03,+2.0638191E+00
+57.1250E-03,+2.0577889E+00
+57.2500E-03,+2.0585427E+00
+57.3750E-03,+2.0603015E+00
+57.5000E-03,+2.0673367E+00
+57.6250E-03,+2.0562814E+00
+57.7500E-03,+2.0658291E+00
+57.8750E-03,+2.0577889E+00
+58.0000E-03,+2.0613065E+00
+58.1250E-03,+2.0603015E+00
+58.2500E-03,+2.0562814E+00
+58.3750E-03,+2.0683417E+00
+58.5000E-03,+2.0608040E+00
+58.6250E-03,+2.0562814E+00
+58.7500E-03,+2.0643216E+00
+58.8750E-03,+2.0643216E+00
+59.0000E-03,+2.0603015E+00
+59.1250E-03,+2.0668342E+00
+59.2500E-03,+2.0668342E+00
+59.3750E-03,+2.0683417E+00
+59.5000E-03,+2.0788945E+00
+59.6250E-03,+2.0693467E+00
+59.7500E-03,+2.0698492E+00
+59.8750E-03,+2.0758794E+00
+60.0000E-03,+2.0798995E+00
+60.1250E-03,+2.0829146E+00
+60.2500E-03,+2.0748744E+00
+60.3750E-03,+2.0693467E+00
+60.5000E-03,+2.0763819E+00
+60.6250E-03,+2.0763819E+00
+60.7500E-03,+2.0854271E+00
+60.8750E-03,+2.0814070E+00
+61.0000E-03,+2.0834171E+00
+61.1250E-03,+2.0804020E+00
+61.2500E-03,+2.0788945E+00
+61.3750E-03,+2.0763819E+00
+61.5000E-03,+2.0693467E+00
+61.6250E-03,+2.0809045E+00
+61.7500E-03,+2.0763819E+00
+61.8750E-03,+2.0738693E+00
+62.0000E-03,+2.0708543E+00
+62.1250E-03,+2.0836683E+00
+62.2500E-03,+2.0733668E+00
+62.3750E-03,+2.0731156E+00
+62.5000E-03,+2.0753769E+00
+62.6250E-03,+2.0778894E+00
+62.7500E-03,+2.0768844E+00
+62.8750E-03,+2.0798995E+00
+63.0000E-03,+2.0753769E+00
+63.1250E-03,+2.0683417E+00
+63.2500E-03,+2.0663317E+00
+63.3750E-03,+2.0688442E+00
+63.5000E-03,+2.0718593E+00
+63.6250E-03,+2.0603015E+00
+63.7500E-03,+2.0618090E+00
+63.8750E-03,+2.0643216E+00
+64.0000E-03,+2.0527638E+00
+64.1250E-03,+2.0562814E+00
+64.2500E-03,+2.0537688E+00
+64.3750E-03,+2.0522613E+00
+64.5000E-03,+2.0562814E+00
+64.6250E-03,+2.0547739E+00
+64.7500E-03,+2.0537688E+00
+64.8750E-03,+2.0562814E+00
+65.0000E-03,+2.0557789E+00
+65.1250E-03,+2.0547739E+00
+65.2500E-03,+2.0547739E+00
+65.3750E-03,+2.0562814E+00
+65.5000E-03,+2.0562814E+00
+65.6250E-03,+2.0537688E+00
+65.7500E-03,+2.0587940E+00
+65.8750E-03,+2.0603015E+00
+66.0000E-03,+2.0638191E+00
+66.1250E-03,+2.0597990E+00
+66.2500E-03,+2.0618090E+00
+66.3750E-03,+2.0648241E+00
+66.5000E-03,+2.0643216E+00
+66.6250E-03,+2.0643216E+00
+66.7500E-03,+2.0668342E+00
+66.8750E-03,+2.0603015E+00
+67.0000E-03,+2.0648241E+00
+67.1250E-03,+2.0653266E+00
+67.2500E-03,+2.0638191E+00
+67.3750E-03,+2.0688442E+00
+67.5000E-03,+2.0718593E+00
+67.6250E-03,+2.0723618E+00
+67.7500E-03,+2.0698492E+00
+67.8750E-03,+2.0773869E+00
+68.0000E-03,+2.0723618E+00
+68.1250E-03,+2.0778894E+00
+68.2500E-03,+2.0804020E+00
+68.3750E-03,+2.0884422E+00
+68.5000E-03,+2.0804020E+00
+68.6250E-03,+2.0738693E+00
+68.7500E-03,+2.0869347E+00
+68.8750E-03,+2.0839196E+00
+69.0000E-03,+2.0834171E+00
+69.1250E-03,+2.0798995E+00
+69.2500E-03,+2.0788945E+00
+69.3750E-03,+2.0839196E+00
+69.5000E-03,+2.0763819E+00
+69.6250E-03,+2.0819095E+00
+69.7500E-03,+2.0864322E+00
